"matchid","platform","mapname","gamemode","max_roundnumber","count_rows","team0_role_firstround","team1_role_firstround","team0_user_attributes_firstround","team1_user_attributes_firstround","team0_user_attributes_lastround","team1_user_attributes_lastround","team0_changed","team0_deltasize","team0_startsize","team1_changed","team1_deltasize","team1_startsize","max_count_rows","team0_role_count_round_won","team1_role_count_round_won","team0_meanlevel","team0_stdlevel","team0_skillranks","team1_meanlevel","team1_stdlevel","team1_skillranks","deltateam_meanlevel","deltateam_stdlevel","deltateam_skillranks_ed","abs_deltateam_meanlevel","abs_deltateam_stdlevel","teamreference_won","date","weekdate","patch","dateid"
"1686146501","PS4","KANAL","PvP � SECURE AREA","5","44","Attacker","Defender","[[Copper, 49], [Copper, 57], [Copper, 62], [Copper, 102]]","[[Copper, 63], [Copper, 40], [Copper, 70], [Copper, 64], [Copper, 65]]","[[Copper, 62], [Copper, 57], [Copper, 49]]","[[Copper, 65], [Copper, 70], [Copper, 63], [Copper, 40], [Copper, 64]]","1","-1","4","0","0","5","5","4","1","67.5","20.45116","[0, 4, 0, 0, 0, 0, 0]","60.4","10.480458","[0, 5, 0, 0, 0, 0, 0]","7.0999985","9.970702","1.0","7.0999985","9.970702","1","2017-04-06 00:00:00.000","14","2.1.2","20170406"
"1102416721","PS4","HOUSE","PvP � SECURE AREA","8","74","Attacker","Defender","[[Silver, 199], [Silver, 77], [Silver, 38], [Gold, 123], [Silver, 112]]","[[Silver, 112], [Gold, 136], [Gold, 159], [Silver, 172], [Silver, 93]]","[[Silver, 112], [Silver, 38], [Silver, 199], [Gold, 123], [Silver, 77]]","[[Silver, 172], [Gold, 159], [Gold, 136], [Silver, 93]]","0","0","5","1","-1","5","5","3","5","109.8","53.603733","[0, 0, 0, 4, 1, 0, 0]","134.4","29.110823","[0, 0, 0, 3, 2, 0, 0]","-24.59999","24.49291","1.4142135","24.59999","24.49291","0","2017-02-20 00:00:00.000","8","2.1.0","20170220"
"1204967221","PS4","CLUB HOUSE","PvP � BOMB","6","60","Attacker","Defender","[[Silver, 69], [Unranked, 56], [Silver, 48], [Unranked, 101], [Unranked, 146]]","[[Bronze, 76], [Unranked, 68], [Bronze, 119], [Silver, 63], [Bronze, 50]]","[[Unranked, 56], [Silver, 69], [Unranked, 101], [Unranked, 146], [Silver, 48]]","[[Bronze, 76], [Bronze, 119], [Unranked, 68], [Silver, 63], [Bronze, 50]]","0","0","5","0","0","5","5","4","2","84.0","35.883144","[3, 0, 0, 2, 0, 0, 0]","75.2","23.472538","[1, 0, 3, 1, 0, 0, 0]","8.800003","12.410606","3.7416575","8.800003","12.410606","1","2017-04-14 00:00:00.000","15","2.1.2","20170414"
"3417869989","PS4","SKYSCRAPER","PvP � SECURE AREA","5","50","Attacker","Defender","[[Copper, 64], [Copper, 89], [Copper, 54], [Copper, 84], [Copper, 87]]","[[Bronze, 35], [Copper, 116], [Bronze, 172], [Bronze, 50], [Bronze, 113]]","[[Copper, 54], [Copper, 87], [Copper, 64], [Copper, 89], [Copper, 84]]","[[Bronze, 50], [Bronze, 35], [Bronze, 172], [Copper, 116], [Bronze, 113]]","0","0","5","0","0","5","5","1","4","75.6","14.008569","[0, 5, 0, 0, 0, 0, 0]","97.2","49.587902","[0, 1, 4, 0, 0, 0, 0]","-21.599998","-35.579334","5.656854","21.599998","35.579334","0","2017-04-27 00:00:00.000","17","2.1.3","20170427"
"2352834769","PS4","BARTLETT U.","PvP � SECURE AREA","9","89","Attacker","Defender","[[Bronze, 20], [Copper, 60], [Silver, 11], [Bronze, 146], [Bronze, 31]]","[[Silver, 85], [Bronze, 120], [Copper, 113], [Bronze, 54], [Bronze, 87]]","[[Bronze, 20], [Copper, 60], [Bronze, 146], [Silver, 11], [Bronze, 31]]","[[Bronze, 54], [Silver, 85], [Copper, 113], [Bronze, 120], [Bronze, 87]]","0","0","5","0","0","5","5","4","5","53.6","49.057518","[0, 1, 3, 1, 0, 0, 0]","91.8","23.421358","[0, 1, 3, 1, 0, 0, 0]","-38.200005","25.63616","0.0","38.200005","25.63616","0","2017-03-17 00:00:00.000","11","2.1.2","20170317"
"3317348169","PS4","CLUB HOUSE","PvP � SECURE AREA","9","79","Attacker","Defender","[[Silver, 136], [Unranked, 16], [Bronze, 83], [Bronze, 71]]","[[Silver, 61], [Silver, 129], [Gold, 105], [Gold, 58], [Silver, 86]]","[[Bronze, 71], [Silver, 136], [Bronze, 83]]","[[Silver, 61], [Silver, 129], [Gold, 58], [Gold, 105], [Silver, 86]]","1","-1","4","0","0","5","5","4","5","76.5","42.64094","[1, 0, 2, 1, 0, 0, 0]","87.8","26.843248","[0, 0, 0, 3, 2, 0, 0]","-11.300003","15.797693","3.6055512","11.300003","15.797693","0","2017-02-22 00:00:00.000","8","2.1.1","20170222"
"1873746861","XONE","HOUSE","PvP � SECURE AREA","9","86","Attacker","Defender","[[Gold, 127], [Gold, 82], [Gold, 112], [Gold, 150], [Gold, 105]]","[[Gold, 109], [Gold, 110], [Gold, 195], [Gold, 72], [Platinum, 169]]","[[Gold, 82], [Gold, 105], [Gold, 150]]","[[Gold, 195], [Gold, 109], [Gold, 110], [Platinum, 169], [Gold, 72]]","1","-2","5","0","0","5","5","4","5","115.2","22.65745","[0, 0, 0, 0, 5, 0, 0]","131.0","44.60045","[0, 0, 0, 0, 4, 1, 0]","-15.800003","-21.942999","1.4142135","15.800003","21.942999","0","2017-03-01 00:00:00.000","9","2.1.1","20170301"
"3359092649","PS4","CLUB HOUSE","PvP � BOMB","6","60","Attacker","Defender","[[Silver, 93], [Copper, 79], [Gold, 112], [Silver, 147], [Gold, 77]]","[[Silver, 153], [Gold, 115], [Gold, 189], [Silver, 112], [Gold, 27]]","[[Gold, 77], [Silver, 93], [Silver, 147], [Copper, 79], [Gold, 112]]","[[Gold, 115], [Silver, 112], [Gold, 189], [Gold, 27], [Silver, 153]]","0","0","5","0","0","5","5","4","2","101.6","25.919876","[0, 1, 0, 2, 2, 0, 0]","119.2","54.00889","[0, 0, 0, 2, 3, 0, 0]","-17.599998","-28.089012","1.4142135","17.599998","28.089012","1","2017-03-22 00:00:00.000","12","2.1.2","20170322"
"3357901609","XONE","SKYSCRAPER","PvP � SECURE AREA","5","50","Attacker","Defender","[[Unranked, 120], [Gold, 119], [Unranked, 86], [Gold, 131], [Gold, 109]]","[[Gold, 133], [Silver, 80], [Silver, 133], [Gold, 175], [Gold, 89]]","[[Gold, 119], [Unranked, 120], [Unranked, 86], [Gold, 131], [Gold, 109]]","[[Gold, 133], [Gold, 175], [Silver, 80], [Silver, 133], [Gold, 89]]","0","0","5","0","0","5","5","1","4","113.0","15.192103","[2, 0, 0, 0, 3, 0, 0]","122.0","34.36277","[0, 0, 0, 2, 3, 0, 0]","-9.0","-19.170666","2.828427","9.0","19.170666","0","2017-05-13 00:00:00.000","19","2.1.3","20170513"
"553845181","XONE","BANK","PvP � SECURE AREA","5","40","Attacker","Defender","[[Gold, 87], [Gold, 77], [Gold, 84], [Gold, 52], [Gold, 68]]","[[Gold, 96], [Gold, 45], [Gold, 51]]","[[Gold, 84], [Gold, 68], [Gold, 87], [Gold, 77], [Gold, 52]]","[[Gold, 51], [Gold, 96], [Gold, 45]]","0","0","5","0","0","3","5","4","1","73.6","12.626955","[0, 0, 0, 0, 5, 0, 0]","64.0","22.759613","[0, 0, 0, 0, 3, 0, 0]","9.599998","-10.132658","2.0","9.599998","10.132658","1","2017-03-01 00:00:00.000","9","2.1.1","20170301"
"953313181","XONE","BORDER","PvP � BOMB","5","47","Attacker","Defender","[[Silver, 129], [Silver, 84], [Silver, 41], [Silver, 36], [Silver, 169]]","[[Silver, 96], [Bronze, 77], [Bronze, 96], [Unranked, 8]]","[[Silver, 129], [Silver, 169], [Silver, 41], [Silver, 84], [Silver, 36]]","[[Unranked, 8], [Bronze, 96], [Bronze, 77], [Silver, 96], [Copper, 18]]","0","0","5","1","1","4","5","4","1","91.8","51.18359","[0, 0, 0, 5, 0, 0, 0]","69.25","36.20342","[1, 0, 2, 1, 0, 0, 0]","22.550003","14.980171","4.582576","22.550003","14.980171","1","2017-05-15 00:00:00.000","20","2.1.3","20170515"
"4129855329","PS4","CHALET","PvP � SECURE AREA","4","32","Attacker","Defender","[[Unranked, 27], [Bronze, 94], [Copper, 108], [Bronze, 53], [Silver, 38]]","[[Bronze, 99], [Bronze, 111], [Bronze, 88], [Bronze, 99], [Bronze, 85]]","[[Bronze, 94]]","[[Bronze, 88], [Bronze, 99], [Bronze, 111], [Bronze, 85], [Bronze, 99]]","1","-4","5","0","0","5","5","0","4","64.0","31.6291","[1, 1, 2, 1, 0, 0, 0]","96.4","9.243376","[0, 0, 5, 0, 0, 0, 0]","-32.4","22.385725","3.4641016","32.4","22.385725","0","2017-04-10 00:00:00.000","15","2.1.2","20170410"
"404111261","PS4","SKYSCRAPER","PvP � BOMB","5","46","Attacker","Defender","[[Gold, 120], [Silver, 90], [Gold, 111], [Gold, 50], [Gold, 137]]","[[Platinum, 50], [Gold, 153], [Silver, 88], [Gold, 87], [Bronze, 42]]","[[Gold, 120], [Gold, 111], [Gold, 50], [Gold, 137], [Silver, 90]]","[[Silver, 88], [Platinum, 50], [Bronze, 42], [Gold, 87]]","0","0","5","1","-1","5","5","4","1","101.6","29.923904","[0, 0, 0, 1, 4, 0, 0]","84.0","39.25812","[0, 0, 1, 1, 2, 1, 0]","17.599998","-9.334217","2.4494898","17.599998","9.334217","1","2017-04-01 00:00:00.000","13","2.1.2","20170401"
"2631005049","PS4","BANK","PvP � BOMB","6","60","Attacker","Defender","[[Copper, 64], [Copper, 82], [Copper, 133], [Copper, 115], [Copper, 104]]","[[Copper, 104], [Copper, 93], [Copper, 112], [Copper, 59], [Copper, 56]]","[[Copper, 133], [Copper, 64], [Copper, 82], [Copper, 104], [Copper, 115]]","[[Copper, 56], [Copper, 93], [Copper, 59], [Copper, 112], [Copper, 104]]","0","0","5","0","0","5","5","4","2","99.6","24.286621","[0, 5, 0, 0, 0, 0, 0]","84.8","23.111902","[0, 5, 0, 0, 0, 0, 0]","14.799995","1.1747189","0.0","14.799995","1.1747189","1","2017-05-03 00:00:00.000","18","2.1.3","20170503"
"1869646681","PS4","OREGON","PvP � SECURE AREA","4","40","Attacker","Defender","[[Gold, 178], [Gold, 93], [Platinum, 131], [Gold, 141], [Platinum, 83]]","[[Gold, 83], [Platinum, 139], [Platinum, 112], [Gold, 94], [Platinum, 108]]","[[Gold, 93], [Platinum, 131], [Gold, 178], [Platinum, 83], [Gold, 141]]","[[Gold, 83], [Gold, 94], [Platinum, 139], [Platinum, 112], [Platinum, 108]]","0","0","5","0","0","5","5","0","4","125.2","34.31851","[0, 0, 0, 0, 3, 2, 0]","107.2","18.94624","[0, 0, 0, 0, 2, 3, 0]","18.0","15.372269","1.4142135","18.0","15.372269","0","2017-02-22 00:00:00.000","8","2.1.1","20170222"
"2026596181","PS4","CONSULATE","PvP � SECURE AREA","5","50","Attacker","Defender","[[Gold, 48], [Silver, 70], [Silver, 56], [Bronze, 80], [Silver, 50]]","[[Silver, 58], [Silver, 109], [Silver, 102], [Silver, 94], [Silver, 53]]","[[Silver, 50], [Gold, 48], [Silver, 56], [Silver, 70], [Bronze, 80]]","[[Silver, 58], [Silver, 109], [Silver, 94], [Silver, 53], [Silver, 102]]","0","0","5","0","0","5","5","1","4","60.8","12.302845","[0, 0, 1, 3, 1, 0, 0]","83.2","23.163765","[0, 0, 0, 5, 0, 0, 0]","-22.399998","-10.86092","2.4494898","22.399998","10.86092","0","2017-03-13 00:00:00.000","11","2.1.1","20170313"
"3868902669","PS4","HOUSE","PvP � SECURE AREA","4","40","Attacker","Defender","[[Gold, 96], [Gold, 89], [Gold, 80], [Bronze, 4], [Gold, 114]]","[[Unranked, 94], [Gold, 224], [Platinum, 179], [Gold, 103], [Platinum, 146]]","[[Gold, 89], [Gold, 80], [Gold, 114], [Gold, 96], [Bronze, 4]]","[[Platinum, 179], [Gold, 103], [Gold, 224], [Platinum, 146], [Unranked, 94]]","0","0","5","0","0","5","5","0","4","76.6","37.976833","[0, 0, 1, 0, 4, 0, 0]","149.2","48.321423","[1, 0, 0, 0, 2, 2, 0]","-72.6","-10.344589","3.1622777","72.6","10.344589","0","2017-02-18 00:00:00.000","7","2.1.0","20170218"
"4049834629","PS4","FAVELAS","PvP � SECURE AREA","5","50","Attacker","Defender","[[Copper, 96], [Copper, 121], [Copper, 50], [Copper, 121], [Copper, 48]]","[[Bronze, 93], [Copper, 78], [Copper, 54], [Copper, 19], [Copper, 92]]","[[Copper, 121], [Copper, 121], [Copper, 96], [Copper, 48], [Copper, 50]]","[[Copper, 19], [Copper, 92], [Bronze, 93], [Copper, 78], [Copper, 54]]","0","0","5","0","0","5","5","1","4","87.2","32.50477","[0, 5, 0, 0, 0, 0, 0]","67.2","27.909855","[0, 4, 1, 0, 0, 0, 0]","20.0","4.5949135","1.4142135","20.0","4.5949135","0","2017-05-07 00:00:00.000","19","2.1.3","20170507"
"2885802409","PS4","OREGON","PvP � BOMB","9","72","Attacker","Defender","[[Copper, 39], [Copper, 79], [Bronze, 60]]","[[Copper, 103], [Silver, 52], [Bronze, 145], [Bronze, 108], [Copper, 130]]","[[Copper, 79], [Bronze, 60], [Copper, 39]]","[[Copper, 103], [Bronze, 108], [Copper, 130], [Bronze, 145], [Silver, 52]]","0","0","3","0","0","5","5","4","5","59.333332","16.336735","[0, 2, 1, 0, 0, 0, 0]","107.6","31.664492","[0, 2, 2, 1, 0, 0, 0]","-48.266666","-15.327757","1.4142135","48.266666","15.327757","0","2017-03-25 00:00:00.000","12","2.1.2","20170325"
"2598748269","PS4","CONSULATE","PvP � SECURE AREA","5","49","Attacker","Defender","[[Platinum, 169], [Platinum, 161], [Gold, 133], [Platinum, 182], [Platinum, 45], [Platinum, 124], [Gold, 160], [Platinum, 112], [Platinum, 131]]","[[Platinum, 168], [Platinum, 203], [Platinum, 169], [Platinum, 171], [Platinum, 170], [Platinum, 134], [Platinum, 170], [Platinum, 146], [Platinum, 174], [Gold, 55]]","[[Platinum, 182], [Gold, 133], [Platinum, 169], [Platinum, 144], [Platinum, 161], [Gold, 160], [Platinum, 131], [Platinum, 124], [Platinum, 45], [Platinum, 112]]","[[Platinum, 168], [Platinum, 203], [Platinum, 171], [Platinum, 170], [Platinum, 169], [Platinum, 146], [Gold, 55], [Platinum, 174], [Platinum, 170], [Platinum, 134]]","1","1","9","0","0","10","10","5","2","135.22223","38.63728","[0, 0, 0, 0, 2, 7, 0]","156.0","37.746525","[0, 0, 0, 0, 1, 9, 0]","-20.777771","0.8907547","2.236068","20.777771","0.8907547","1","2017-04-11 00:00:00.000","15","2.1.2","20170411"
"3881507949","PS4","CHALET","PvP � HOSTAGE","5","44","Attacker","Defender","[[Silver, 43], [Gold, 108], [Gold, 126]]","[[Gold, 134], [Silver, 61], [Silver, 60], [Unranked, 40], [Silver, 61]]","[[Gold, 108], [Gold, 46], [Gold, 126], [Silver, 43]]","[[Silver, 60], [Gold, 134], [Silver, 61], [Silver, 61], [Unranked, 40]]","1","1","3","0","0","5","5","4","1","92.333336","35.64953","[0, 0, 0, 1, 2, 0, 0]","71.2","32.406174","[1, 0, 0, 3, 1, 0, 0]","21.133339","3.2433548","2.4494898","21.133339","3.2433548","1","2017-02-25 00:00:00.000","8","2.1.1","20170225"
"3358525089","PC","BORDER","PvP � SECURE AREA","8","80","Attacker","Defender","[[Gold, 66], [Gold, 58], [Gold, 48], [Platinum, 86], [Silver, 41]]","[[Gold, 110], [Gold, 198], [Gold, 101], [Gold, 89], [Gold, 128]]","[[Silver, 41], [Platinum, 86], [Gold, 48], [Gold, 66], [Gold, 58]]","[[Gold, 128], [Gold, 89], [Gold, 198], [Gold, 101], [Gold, 110]]","0","0","5","0","0","5","5","5","3","59.8","15.62562","[0, 0, 0, 1, 3, 1, 0]","125.2","38.56112","[0, 0, 0, 0, 5, 0, 0]","-65.399994","-22.9355","2.4494898","65.399994","22.9355","1","2017-05-10 00:00:00.000","19","2.1.3","20170510"
"4020983469","PS4","BANK","PvP � BOMB","6","60","Attacker","Defender","[[Bronze, 107], [Bronze, 36], [Bronze, 71], [Silver, 50], [Unranked, 34]]","[[Gold, 69], [Silver, 90], [Bronze, 62], [Silver, 68], [Bronze, 73]]","[[Bronze, 107], [Silver, 50], [Bronze, 36], [Bronze, 71], [Unranked, 34]]","[[Bronze, 62], [Bronze, 73], [Gold, 69], [Silver, 90], [Silver, 68]]","0","0","5","0","0","5","5","2","4","59.6","27.133743","[1, 0, 3, 1, 0, 0, 0]","72.4","9.478396","[0, 0, 2, 2, 1, 0, 0]","-12.800003","17.655346","2.0","12.800003","17.655346","0","2017-04-22 00:00:00.000","16","2.1.3","20170422"
"3678938489","PC","YACHT","PvP � BOMB","5","50","Attacker","Defender","[[Bronze, 107], [Bronze, 65], [Gold, 44], [Gold, 74], [Silver, 62]]","[[Silver, 80], [Gold, 102], [Silver, 64], [Silver, 92], [Bronze, 43]]","[[Gold, 44], [Silver, 62], [Bronze, 107], [Gold, 74], [Bronze, 65]]","[[Silver, 80], [Bronze, 43], [Gold, 102], [Silver, 92], [Silver, 64]]","0","0","5","0","0","5","5","4","1","70.4","20.732584","[0, 0, 2, 1, 2, 0, 0]","76.2","20.884443","[0, 0, 1, 3, 1, 0, 0]","-5.7999954","-0.15185928","2.4494898","5.7999954","0.15185928","1","2017-05-06 00:00:00.000","18","2.1.3","20170506"
"4156234729","PS4","HEREFORD BASE","PvP � SECURE AREA","9","88","Attacker","Defender","[[Gold, 70], [Gold, 70], [Unranked, 22], [Gold, 115], [Silver, 82]]","[[Silver, 88], [Gold, 120], [Gold, 103], [Gold, 55]]","[[Unranked, 22], [Silver, 82], [Gold, 70], [Gold, 115], [Gold, 70]]","[[Gold, 55], [Silver, 121], [Gold, 120], [Gold, 103], [Silver, 88]]","0","0","5","1","1","4","5","4","5","71.8","29.855652","[1, 0, 0, 1, 3, 0, 0]","91.5","23.921747","[0, 0, 0, 1, 3, 0, 0]","-19.699997","5.9339046","1.0","19.699997","5.9339046","0","2017-04-19 00:00:00.000","16","2.1.3","20170419"
"3214243329","PC","SKYSCRAPER","PvP � SECURE AREA","4","35","Attacker","Defender","[[Silver, 66], [Gold, 27], [Silver, 25], [Unranked, 22]]","[[Unranked, 31], [Copper, 50], [Silver, 26], [Unranked, 83], [Silver, 83]]","[[Gold, 27], [Unranked, 22], [Silver, 66], [Silver, 25]]","[[Copper, 50], [Unranked, 31], [Unranked, 83], [Silver, 83], [Silver, 26]]","0","0","4","0","0","5","5","4","0","35.0","17.986105","[1, 0, 0, 2, 1, 0, 0]","54.6","24.532427","[2, 1, 0, 2, 0, 0, 0]","-19.599998","-6.546322","1.7320508","19.599998","6.546322","1","2017-03-28 00:00:00.000","13","2.1.2","20170328"
"205833541","PS4","COASTLINE","PvP � BOMB","8","73","Attacker","Defender","[[Platinum, 141], [Silver, 148], [Bronze, 43], [Gold, 79], [Silver, 116]]","[[Gold, 98], [Silver, 124], [Bronze, 97], [Platinum, 153], [Silver, 107]]","[[Silver, 116], [Platinum, 141], [Bronze, 43], [Gold, 79], [Silver, 148]]","[[Silver, 124], [Bronze, 97], [Platinum, 153], [Silver, 107]]","0","0","5","1","-1","5","5","5","3","105.4","39.459347","[0, 0, 1, 2, 1, 1, 0]","115.8","20.970455","[0, 0, 1, 2, 1, 1, 0]","-10.400002","18.488892","0.0","10.400002","18.488892","1","2017-04-22 00:00:00.000","16","2.1.3","20170422"
"3993522829","PS4","BANK","PvP � SECURE AREA","8","80","Attacker","Defender","[[Bronze, 94], [Silver, 115], [Silver, 177], [Silver, 126], [Bronze, 85]]","[[Silver, 105], [Silver, 107], [Silver, 104], [Gold, 111], [Copper, 57]]","[[Silver, 126], [Silver, 115], [Bronze, 94], [Bronze, 85], [Silver, 177]]","[[Silver, 107], [Silver, 105], [Silver, 104], [Gold, 111], [Copper, 57]]","0","0","5","0","0","5","5","5","3","119.4","32.277546","[0, 0, 2, 3, 0, 0, 0]","96.8","20.043951","[0, 1, 0, 3, 1, 0, 0]","22.599998","12.233595","2.4494898","22.599998","12.233595","1","2017-04-24 00:00:00.000","17","2.1.3","20170424"
"4723181","PS4","CHALET","PvP � BOMB","4","40","Attacker","Defender","[[Platinum, 181], [Platinum, 155], [Diamond, 183], [Platinum, 129], [Platinum, 97]]","[[Platinum, 162], [Platinum, 126], [Platinum, 150], [Platinum, 137], [Platinum, 148]]","[[Platinum, 129], [Platinum, 155], [Platinum, 97], [Platinum, 181], [Diamond, 183]]","[[Platinum, 137], [Platinum, 162], [Platinum, 150], [Platinum, 126], [Platinum, 148]]","0","0","5","0","0","5","5","0","4","149.0","32.619015","[0, 0, 0, 0, 0, 4, 1]","144.6","12.2245655","[0, 0, 0, 0, 0, 5, 0]","4.399994","20.39445","1.4142135","4.399994","20.39445","0","2017-03-29 00:00:00.000","13","2.1.2","20170329"
"2434222589","PS4","BARTLETT U.","PvP � SECURE AREA","5","45","Attacker","Defender","[[Unranked, 138], [Silver, 65], [Silver, 74], [Unranked, 61], [Silver, 109], [Unranked, 101], [Silver, 64], [Silver, 96], [Unranked, 20]]","[[Unranked, 90], [Gold, 66], [Gold, 184], [Copper, 59], [Unranked, 28], [Silver, 181], [Silver, 107], [Silver, 139], [Silver, 131]]","[[Unranked, 61], [Silver, 65], [Silver, 74], [Unranked, 138]]","[[Gold, 66], [Unranked, 90], [Unranked, 28], [Gold, 184], [Copper, 59]]","1","-5","9","1","-4","9","9","1","4","80.888885","32.27123","[4, 0, 0, 5, 0, 0, 0]","109.44444","51.062294","[2, 1, 0, 4, 2, 0, 0]","-28.555557","-18.791065","3.1622777","28.555557","18.791065","0","2017-02-17 00:00:00.000","7","2.1.0","20170217"
"3808894249","XONE","PLANE","PvP � SECURE AREA","9","90","Attacker","Defender","[[Gold, 160], [Gold, 131], [Gold, 77], [Gold, 121], [Gold, 15]]","[[Gold, 67], [Gold, 114], [Platinum, 151], [Gold, 147], [Gold, 144]]","[[Gold, 160], [Gold, 121], [Gold, 77], [Gold, 15], [Gold, 131]]","[[Gold, 147], [Gold, 114], [Platinum, 151], [Gold, 144], [Gold, 67]]","0","0","5","0","0","5","5","4","5","100.8","50.50307","[0, 0, 0, 0, 5, 0, 0]","124.6","31.639215","[0, 0, 0, 0, 4, 1, 0]","-23.799995","18.863855","1.4142135","23.799995","18.863855","0","2017-04-10 00:00:00.000","15","2.1.2","20170410"
"3685225849","PC","SKYSCRAPER","PvP � SECURE AREA","4","40","Attacker","Defender","[[Silver, 116], [Silver, 32], [Unranked, 59], [Silver, 110], [Silver, 77]]","[[Silver, 77], [Silver, 56], [Silver, 13], [Silver, 48], [Silver, 27]]","[[Silver, 116], [Unranked, 59], [Silver, 110], [Silver, 32], [Silver, 77]]","[[Silver, 77], [Silver, 56], [Silver, 27], [Silver, 48], [Silver, 13]]","0","0","5","0","0","5","5","4","0","78.8","31.441374","[1, 0, 0, 4, 0, 0, 0]","44.2","22.355312","[0, 0, 0, 5, 0, 0, 0]","34.600002","9.0860615","1.4142135","34.600002","9.0860615","1","2017-02-14 00:00:00.000","7","2.1.0","20170214"
"4016360149","PS4","HOUSE","PvP � SECURE AREA","6","57","Attacker","Defender","[[Unranked, 78], [Unranked, 39], [Unranked, 58], [Gold, 69], [Unranked, 65]]","[[Silver, 102], [Gold, 156], [Gold, 120], [Gold, 115], [Gold, 104]]","[[Unranked, 65], [Unranked, 58], [Unranked, 39], [Unranked, 78]]","[[Gold, 156], [Gold, 115], [Gold, 120], [Gold, 104], [Silver, 102]]","1","-1","5","0","0","5","5","2","4","61.8","13.105724","[4, 0, 0, 0, 1, 0, 0]","119.4","19.489485","[0, 0, 0, 1, 4, 0, 0]","-57.600002","-6.3837605","5.0990195","57.600002","6.3837605","0","2017-02-12 00:00:00.000","7","2.1.0","20170212"
"1882142881","PS4","CLUB HOUSE","PvP � SECURE AREA","5","48","Attacker","Defender","[[Platinum, 218], [Gold, 109], [Platinum, 135], [Platinum, 100], [Gold, 99]]","[[Platinum, 129], [Gold, 8], [Gold, 131], [Platinum, 148], [Platinum, 100]]","[[Platinum, 135], [Platinum, 100], [Platinum, 218], [Gold, 109], [Gold, 99]]","[[Gold, 8], [Platinum, 129], [Platinum, 148], [Platinum, 100], [Gold, 131]]","0","0","5","0","0","5","5","1","4","132.2","44.825886","[0, 0, 0, 0, 2, 3, 0]","103.2","50.037586","[0, 0, 0, 0, 2, 3, 0]","29.0","-5.2117004","0.0","29.0","5.2117004","0","2017-02-10 00:00:00.000","6","2.1.0","20170210"
"1192989881","PS4","PLANE","PvP � BOMB","4","37","Attacker","Defender","[[Silver, 88], [Unranked, 98], [Unranked, 72], [Unranked, 80], [Silver, 138]]","[[Silver, 18], [Silver, 60], [Unranked, 49], [Unranked, 21]]","[[Unranked, 80], [Unranked, 98], [Silver, 138], [Silver, 88], [Unranked, 72]]","[[Silver, 60], [Unranked, 49], [Unranked, 21], [Silver, 18]]","0","0","5","0","0","4","5","4","0","95.2","23.068594","[3, 0, 0, 2, 0, 0, 0]","37.0","17.958284","[2, 0, 0, 2, 0, 0, 0]","58.199997","5.1103096","1.0","58.199997","5.1103096","1","2017-02-11 00:00:00.000","6","2.1.0","20170211"
"2515883829","PS4","OREGON","PvP � SECURE AREA","9","90","Attacker","Defender","[[Platinum, 189], [Gold, 48], [Gold, 115], [Gold, 154], [Gold, 72]]","[[Gold, 126], [Gold, 125], [Silver, 67], [Gold, 178], [Platinum, 117]]","[[Gold, 154], [Platinum, 189], [Gold, 48], [Gold, 72], [Gold, 115]]","[[Silver, 67], [Gold, 126], [Gold, 125], [Gold, 178], [Platinum, 117]]","0","0","5","0","0","5","5","5","4","115.6","51.63952","[0, 0, 0, 0, 4, 1, 0]","122.6","35.23975","[0, 0, 0, 1, 3, 1, 0]","-7.0","16.399769","1.4142135","7.0","16.399769","1","2017-05-14 00:00:00.000","20","2.1.3","20170514"
